Date,Naspers,Standard Bank,FirstRand,Sasol,MTN Group,Anglo American
2020-04-23,58228.203125,9319.025390625,3829.51513671875,6631.70556640625,4359.99560546875,32120.4921875
2020-04-24,58069.8359375,9277.18359375,3930.186767578125,6691.630859375,4269.1201171875,32186.900390625
2020-04-28,58989.67578125,9294.119140625,3974.043701171875,7715.35009765625,4818.3642578125,32559.974609375
2020-04-29,58449.765625,10070.20703125,4019.89453125,8489.3828125,4713.50927734375,33870.61328125
2020-04-30,57967.04296875,10174.8154296875,4033.8486328125,8715.1005859375,4854.31494140625,32141.0
2020-05-04,57368.55859375,9506.32421875,3881.346435546875,8174.775390625,4638.61181640625,30935.833984375
2020-05-05,57309.96484375,9907.8173828125,3992.982177734375,8061.91650390625,5097.9794921875,30743.435546875
2020-05-06,58478.96484375,9519.2744140625,3927.196533203125,8427.4599609375,4950.18212890625,31358.716796875
2020-05-07,58147.015625,9579.0517578125,3959.092529296875,8479.39453125,4953.17822265625,32661.544921875
2020-05-08,59589.5703125,9792.25,4046.806396484375,8278.64453125,4943.1923828125,33811.04296875
2020-05-11,61217.28125,9244.3056640625,3828.518310546875,7961.04296875,4990.1279296875,31328.439453125
2020-05-12,61982.34765625,9041.0703125,3724.85595703125,7893.1279296875,5057.03466796875,31405.595703125
2020-05-13,64391.921875,8883.6611328125,3567.36962890625,7467.66015625,4963.1650390625,30449.470703125
2020-05-14,62901.984375,8409.4404296875,3410.87939453125,7377.7724609375,4475.8359375,29950.412109375
2020-05-15,61451.23828125,8749.1640625,3451.746337890625,7730.33154296875,4768.43310546875,31651.703125
2020-05-18,62189.11328125,8946.4248046875,3527.49951171875,8526.3359375,5141.91845703125,34909.75390625
2020-05-19,62741.41015625,8991.255859375,3582.32080078125,8275.650390625,5672.18798828125,35120.70703125
2020-05-20,64259.94921875,8897.6083984375,3548.431396484375,8482.3916015625,5492.43603515625,35268.17578125
2020-05-21,61989.14453125,9136.7109375,3687.9765625,8405.4873046875,5382.5869140625,34019.0625
2020-05-22,61231.08203125,9135.7138671875,3763.7294921875,7701.3671875,5177.869140625,33084.4296875
2020-05-25,60589.39453125,8988.267578125,3734.82373046875,7561.54248046875,5061.02978515625,33482.890625
2020-05-26,60498.01171875,9810.1826171875,3967.06640625,8143.81396484375,5201.83544921875,33879.40625
2020-05-27,59169.64453125,9731.4775390625,3956.102294921875,8429.45703125,5506.41650390625,34692.94140625
2020-05-28,58391.171875,10168.837890625,4061.7578125,8838.9443359375,5475.45947265625,35733.05859375
2020-05-29,55756.03515625,10123.009765625,3999.959228515625,9038.693359375,5382.5869140625,35700.82421875
2020-06-01,56990.01953125,9613.919921875,4017.900390625,10087.3837890625,5392.57373046875,35941.08203125
2020-06-02,58289.79296875,10088.140625,4129.53662109375,11735.3212890625,5634.240234375,36819.07421875
2020-06-03,58687.72265625,11340.44140625,4486.37353515625,12459.4169921875,5773.04931640625,37452.90234375
2020-06-04,57489.9375,11229.8544921875,4365.7666015625,12828.9541015625,5724.11669921875,37006.578125
2020-06-05,58453.765625,11928.2353515625,4607.9765625,14981.263671875,5811.99609375,38722.52734375
2020-06-08,58189.8125,11528.734375,4501.3251953125,17183.509765625,5792.02294921875,38682.49609375
2020-06-09,57809.87890625,11541.68359375,4510.29541015625,17123.58203125,5781.03857421875,38594.58984375
2020-06-10,58516.55078125,10984.7744140625,4418.59375,13971.525390625,5506.41650390625,38312.34375
2020-06-11,58873.6953125,10832.3466796875,4350.81591796875,13483.1357421875,5073.013671875,37370.875
2020-06-12,59589.5703125,11073.44140625,4352.8095703125,13977.517578125,5245.775390625,38155.1015625
2020-06-15,57511.12890625,10638.0751953125,4211.2705078125,13964.5341796875,5333.65478515625,37112.05859375
2020-06-17,61366.85546875,11077.4267578125,4274.0654296875,14339.0654296875,5679.1787109375,38284.0234375
2020-06-18,62203.9140625,10697.8525390625,4107.60888671875,14267.1552734375,5602.28466796875,37927.546875
2020-06-19,60989.32421875,10668.9609375,4053.78369140625,14581.7626953125,5592.29833984375,38427.5859375
2020-06-22,62689.0234375,10480.6650390625,3847.456298828125,13993.498046875,5551.35498046875,38285.0
2020-06-23,64738.66796875,10483.6572265625,3812.56982421875,14738.5654296875,5593.29736328125,39442.30859375
2020-06-24,63339.109375,10332.2236328125,3946.13525390625,13982.5107421875,5382.5869140625,38692.25
2020-06-25,62286.08984375,10456.755859375,3882.34228515625,13778.7666015625,5554.35009765625,38821.17578125
2020-06-26,62058.53515625,10304.3271484375,3733.82666015625,13233.44921875,5495.431640625,38560.40625
2020-06-29,62258.703125,10560.3671875,3707.9111328125,13678.8916015625,5510.41162109375,38858.28125
2020-06-30,63251.125,10410.9296875,3793.632080078125,13203.486328125,5275.734375,39194.24609375
2020-07-01,63159.140625,10092.123046875,3837.488525390625,12983.7607421875,5288.716796875,37893.36328125
2020-07-02,63789.23046875,10479.6708984375,3868.38818359375,13227.455078125,5717.126953125,38649.27734375
2020-07-03,64109.7734375,10386.021484375,3800.609375,13554.0478515625,5818.986328125,37795.703125
2020-07-06,63588.8671875,10288.3896484375,3838.4853515625,14092.3740234375,5900.8740234375,38454.9296875
2020-07-07,63828.82421875,10183.7802734375,3793.632080078125,14107.35546875,5722.1201171875,38732.30078125
2020-07-08,65489.12890625,10829.35546875,3948.128173828125,13711.849609375,5746.08642578125,39056.54296875
2020-07-09,66363.59375,11006.6923828125,3977.033935546875,13750.8017578125,5771.05224609375,39309.484375
2020-07-10,64786.65234375,11196.9794921875,4133.52392578125,13327.3310546875,5621.2587890625,39821.24609375
2020-07-13,65188.58203125,11426.1181640625,4218.24755859375,13883.6357421875,5963.787109375,40568.37109375
2020-07-14,63068.95703125,11041.560546875,4086.6767578125,13930.5771484375,5891.8857421875,40102.5078125
2020-07-15,63951.59765625,11077.4267578125,4078.70263671875,14132.3232421875,5782.037109375,40084.9375
2020-07-16,62599.23828125,11453.0185546875,4180.37060546875,14507.85546875,6156.52099609375,39634.703125
2020-07-17,62693.0234375,11323.5029296875,4117.57568359375,14952.298828125,6376.21826171875,39842.73046875
2020-07-20,63050.96484375,11358.3720703125,4201.30224609375,14981.263671875,6424.15283203125,40079.0703125
2020-07-21,65701.703125,11445.0478515625,4160.43603515625,14940.314453125,6295.330078125,39791.9453125
2020-07-22,63988.796875,11386.267578125,4036.838623046875,14182.26171875,6122.568359375,39455.97265625
2020-07-23,64408.72265625,10933.9658203125,3962.0830078125,13932.57421875,5988.75244140625,40320.3046875
2020-07-24,61579.21484375,10859.2470703125,3887.326416015625,13755.7939453125,6630.8681640625,40436.5234375
2020-07-27,61589.21484375,11007.6875,3987.001708984375,13376.2705078125,6428.1474609375,41068.3984375
2020-07-28,62307.08984375,11238.822265625,4036.838623046875,13383.26171875,6260.3779296875,41265.68359375
2020-07-29,62862.38671875,11810.67578125,4131.52978515625,14540.8134765625,6424.15283203125,41176.80859375
2020-07-30,62414.26953125,11336.455078125,4008.9296875,13832.6982421875,6054.66162109375,40167.953125
2020-07-31,62936.78515625,10820.390625,3869.384521484375,13606.9814453125,5905.86669921875,40837.91796875
2020-08-03,63725.0390625,10270.455078125,3678.0087890625,14208.2294921875,5661.20361328125,41655.359375
2020-08-04,63468.88671875,10367.0927734375,3675.018310546875,14681.6376953125,5737.09912109375,41686.6171875
2020-08-05,64988.62890625,10450.7783203125,3699.9375,15181.01171875,6004.73095703125,43230.671875
2020-08-06,64448.9140625,10351.15234375,3727.84619140625,15048.1787109375,5920.845703125,43333.21875
2020-08-07,61756.98828125,10279.421875,3760.73876953125,15145.0576171875,5875.908203125,42250.1328125
2020-08-11,61447.0390625,10599.2236328125,3862.40771484375,15817.216796875,6206.45263671875,42821.453125
2020-08-12,62365.6875,10417.9033203125,3844.466064453125,15404.732421875,6346.259765625,43091.015625
2020-08-13,60929.33203125,10669.955078125,3817.553955078125,15796.2431640625,6645.84716796875,42556.7890625
2020-08-14,60157.46875,10583.279296875,3786.65478515625,14633.697265625,6893.505859375,41948.35546875
2020-08-17,60589.39453125,10340.1962890625,3708.908203125,13871.6494140625,6651.8388671875,43124.21875
2020-08-18,60189.4609375,10648.0390625,3802.6025390625,13178.517578125,6640.8544921875,42636.87109375
2020-08-19,59025.26953125,10928.9833984375,3837.488525390625,12883.8857421875,6734.72509765625,42445.7578125
2020-08-20,58989.67578125,10822.384765625,3767.716552734375,14040.4384765625,6375.220703125,41561.796875
2020-08-21,60631.3828125,11350.4033203125,3889.320068359375,14382.0126953125,6560.9638671875,40946.4375
2020-08-24,61366.0546875,11365.3486328125,3928.193359375,14531.82421875,6763.68505859375,41478.7734375
2020-08-25,62259.8984375,11218.8955078125,3947.131591796875,14785.5078125,6540.99169921875,40019.50390625
2020-08-26,63621.2578125,10981.78515625,3940.154296875,14692.6240234375,6461.1015625,40046.8515625
2020-08-27,64707.87109375,11098.349609375,4050.79345703125,14358.0419921875,6374.2216796875,39767.49609375
2020-08-28,62783.41015625,10760.615234375,3960.089111328125,14351.05078125,6281.3486328125,39664.94140625
2020-08-31,61844.16796875,10519.521484375,3772.699951171875,13839.69140625,6098.60107421875,39505.73046875
2020-09-01,63117.1484375,10709.8056640625,3816.557373046875,14182.26171875,6062.650390625,40411.18359375
2020-09-02,63481.6875,10335.2119140625,3648.10595703125,14382.0126953125,5855.935546875,40730.5859375
2020-09-03,60989.32421875,9910.8046875,3564.379150390625,13961.5380859375,5897.8779296875,38827.8671875
2020-09-04,58658.125,10040.3193359375,3602.256103515625,14282.13671875,5772.05126953125,39317.20703125
2020-09-07,57986.2421875,10048.2890625,3613.2197265625,14546.8056640625,5821.982421875,40098.62109375
2020-09-08,57070.0078125,10475.685546875,3802.6025390625,14261.1630859375,6021.70751953125,39690.33984375
2020-09-09,57639.7109375,11421.1376953125,4086.6767578125,13681.8876953125,6041.6796875,39584.84765625
2020-09-10,58790.1015625,11725.994140625,4096.64453125,14245.18359375,6022.70556640625,39229.3046875
2020-09-11,58986.67578125,11593.4892578125,3996.968505859375,13721.8369140625,5731.107421875,40388.71875
2020-09-14,59149.6484375,11556.62890625,4011.92041015625,13353.2978515625,5707.14013671875,40779.4140625
2020-09-15,59331.81640625,11271.6982421875,3942.147705078125,12908.8544921875,5674.185546875,40776.484375
2020-09-16,59089.6484375,11298.59765625,3949.125,13560.0390625,5813.99267578125,40928.85546875
2020-09-17,58161.6171875,11133.21875,3993.97900390625,13647.9296875,5770.0537109375,40493.2265625
2020-09-18,57889.8671875,10748.6591796875,3898.290283203125,13781.763671875,5736.1005859375,40696.38671875
2020-09-21,56547.70703125,10351.15234375,3811.57373046875,13058.6669921875,5417.5390625,39434.4296875
2020-09-22,57919.8671875,10307.3154296875,3914.238525390625,13118.591796875,5459.4814453125,38383.44140625
2020-09-23,60885.734375,10236.5830078125,3912.245361328125,13296.3701171875,5698.15283203125,39063.26171875
2020-09-25,59569.5703125,9996.482421875,3911.248046875,12828.9541015625,5357.62158203125,39032.00390625
2020-09-28,59908.90625,10638.0751953125,4142.49462890625,13508.10546875,5617.263671875,39824.15625
2020-09-29,59199.03515625,10809.431640625,4150.46923828125,13064.6591796875,5704.1435546875,39490.1015625
2020-09-30,59189.640625,10763.6044921875,4109.6025390625,12940.814453125,5606.279296875,39784.109375
2020-10-01,60220.2578125,10971.822265625,4125.5498046875,12833.9482421875,5387.580078125,39289.87109375
2020-10-02,59989.49609375,11292.619140625,4164.4228515625,12399.490234375,5431.52001953125,38829.81640625
2020-10-05,59879.71875,10980.7890625,4076.708984375,12287.6318359375,5531.3818359375,39347.4921875
2020-10-06,60359.43359375,10709.8056640625,4014.91064453125,12397.494140625,5510.41162109375,38972.4296875
2020-10-07,61307.265625,10860.2431640625,4031.854736328125,12379.515625,5355.6240234375,39788.0078125
2020-10-08,59738.14453125,10758.6220703125,3955.105224609375,12711.1015625,5454.48876953125,39709.87890625
2020-10-09,61093.70703125,10560.3671875,3902.27734375,12384.5087890625,5443.5029296875,40841.93359375
2020-10-12,61690.3984375,10705.8212890625,3968.06298828125,12188.75390625,5510.41162109375,40782.33984375
2020-10-13,62434.0625,10410.9296875,3834.49853515625,11689.3798828125,5326.66455078125,40544.01953125
2020-10-14,62848.3984375,10356.134765625,3816.557373046875,11161.041015625,5528.38623046875,40992.3515625
2020-10-15,61884.1640625,10560.3671875,3845.462890625,10752.5498046875,5628.248046875,40347.69140625
2020-10-16,62705.4140625,10438.82421875,3737.81396484375,10526.8330078125,5540.36962890625,40782.33984375
2020-10-19,62188.9140625,11000.7138671875,3939.156982421875,10586.7587890625,5516.40283203125,41375.234375
2020-10-20,62489.05859375,10940.9404296875,3906.264404296875,9763.7880859375,5511.41015625,41333.23046875
2020-10-21,61564.82421875,11376.3037109375,4028.864990234375,9985.5107421875,5547.3603515625,41243.375
2020-10-22,60749.359375,11755.880859375,4183.361328125,9773.775390625,5599.28857421875,40365.27734375
2020-10-23,60248.0546875,12017.896484375,4331.87646484375,10304.1123046875,5745.087890625,41023.60546875
2020-10-26,60349.43359375,11777.798828125,4216.25390625,10258.169921875,5698.15283203125,40574.30078125
2020-10-27,61308.265625,11734.958984375,4171.400390625,9208.482421875,5735.10107421875,39033.96484375
2020-10-28,60756.16015625,11135.2099609375,3995.9716796875,8558.2958984375,5490.43896484375,37048.23046875
2020-10-29,60798.5546875,10772.5712890625,3865.397705078125,7542.56591796875,5543.365234375,37138.08984375
2020-10-30,63215.33203125,10567.34375,3747.781005859375,8392.5029296875,5771.05224609375,36711.23828125
2020-11-02,63933.8046875,10649.0341796875,3785.65771484375,8883.888671875,5821.982421875,37435.015625
2020-11-03,61275.671875,11019.6435546875,4010.923583984375,10030.455078125,6080.62548828125,38489.91015625
2020-11-04,63364.30859375,11008.685546875,3967.06640625,9794.7490234375,6076.6318359375,37614.7421875
2020-11-05,67307.421875,11197.9765625,3988.9951171875,9665.91015625,6160.51611328125,37492.64453125
2020-11-06,68849.5546875,11137.2021484375,3971.053466796875,9097.62109375,6141.5419921875,38035.71875
2020-11-09,67329.8203125,11955.1328125,4460.45751953125,11244.935546875,6633.86376953125,40624.109375
2020-11-10,63488.88671875,12503.076171875,4628.908203125,11004.236328125,6856.55712890625,41802.07421875
2020-11-11,60480.41015625,13446.53515625,4971.7900390625,10786.5087890625,7035.31103515625,42698.734375
2020-11-12,62915.78515625,12956.3759765625,4861.15185546875,10396.99609375,6975.3935546875,41780.5859375
2020-11-13,63548.87109375,12580.78515625,4691.7041015625,10486.8837890625,7006.3515625,42113.65234375
2020-11-16,62819.40234375,12826.861328125,4710.6416015625,10856.4208984375,6813.61669921875,42830.59765625
2020-11-17,61550.02734375,12988.255859375,4720.609375,11284.8857421875,6581.935546875,42420.36328125
2020-11-18,61922.9609375,13128.728515625,4721.60693359375,11785.2607421875,6741.71533203125,43119.71875
2020-11-19,60814.35546875,12842.8017578125,4700.67431640625,11753.2998046875,6670.81298828125,42625.4765625
2020-11-20,62416.265625,12442.3046875,4586.048828125,11324.8349609375,6662.82373046875,42635.25
2020-11-23,63912.81640625,12453.2646484375,4652.83056640625,11565.53515625,6759.69091796875,43754.60546875
2020-11-24,63608.8671875,12981.2822265625,4779.41796875,13283.3857421875,6918.47216796875,45790.15625
2020-11-25,63138.09765625,12647.5341796875,4752.50537109375,13183.5107421875,7054.28466796875,45588.94921875
2020-11-26,63670.2109375,12781.033203125,4787.39208984375,13188.50390625,6940.4423828125,45030.2421875
2020-11-27,63272.27734375,12681.408203125,4721.60693359375,13239.44140625,6903.49267578125,45028.29296875
2020-11-30,62569.1796875,12068.70703125,4532.22412109375,12063.91015625,6614.8896484375,45370.15234375
2020-12-01,63209.890625,12140.4384765625,4652.83056640625,11710.3544921875,6611.89404296875,45852.66796875
2020-12-02,62975.72265625,12230.1025390625,4634.89013671875,12223.7119140625,6654.8349609375,47399.84765625
2020-12-03,64009.96484375,12275.9287109375,4707.65234375,12941.8125,6919.47021484375,49228.32421875
2020-12-04,63730.8046875,12452.267578125,4907.9990234375,13383.26171875,6990.373046875,50400.43359375
2020-12-07,63530.03515625,12379.541015625,4834.2392578125,13331.3251953125,7190.09765625,50190.42578125
2020-12-08,62701.56640625,12437.3232421875,4933.9150390625,13448.1806640625,7029.31884765625,49480.328125
2020-12-09,62822.74609375,12631.595703125,5013.65478515625,13863.6611328125,7012.3427734375,49314.27734375
2020-12-10,62226.84765625,12264.96875,4813.3076171875,13949.552734375,6749.7041015625,49081.8125
2020-12-11,63526.43359375,12304.822265625,4962.82080078125,14061.4140625,6054.66162109375,47712.40625
2020-12-14,61818.109375,12568.830078125,5012.6572265625,13458.16796875,6594.91796875,47493.6171875
2020-12-15,61151.60546875,13011.169921875,5068.4755859375,13406.232421875,6619.8837890625,47393.00390625
2020-12-17,63131.5,13034.083984375,5113.330078125,14083.38671875,6135.55029296875,48932.375
2020-12-18,60166.16796875,13271.1943359375,5315.67041015625,13782.7607421875,6299.3251953125,46593.04296875
2020-12-21,61476.9609375,12628.6044921875,4990.728515625,13096.6201171875,6135.55029296875,46102.71875
2020-12-22,60790.46484375,12628.6044921875,5058.50830078125,12560.291015625,6249.3935546875,45960.1171875
2020-12-23,60935.24609375,12793.9833984375,5141.23876953125,12626.20703125,6275.35693359375,46871.421875
2020-12-24,59825.01171875,12767.0849609375,5163.16650390625,12904.8603515625,6018.7109375,47201.56640625
2020-12-28,57565.3671875,12756.1259765625,5139.2451171875,13090.626953125,6107.58935546875,47804.21875
2020-12-29,58590.8125,12726.240234375,5108.34619140625,13200.4892578125,6191.47314453125,47943.89453125
2020-12-30,60093.37890625,12796.97265625,5170.14404296875,13252.42578125,6103.5947265625,47635.24609375
2020-12-31,60377.53125,12660.484375,5087.4140625,13376.2705078125,6010.72216796875,47372.5
2021-01-04,60729.4765625,12387.509765625,4933.9150390625,13278.392578125,6103.5947265625,50179.68359375
2021-01-05,62323.62109375,12174.3115234375,4795.36572265625,13183.5107421875,6254.38623046875,51138.859375
2021-01-06,62010.26953125,12353.6396484375,4862.1484375,14364.03515625,6514.029296875,54668.8359375
2021-01-07,60265.546875,12664.4697265625,5021.62890625,16079.8876953125,6873.53369140625,57186.90625
2021-01-08,61395.7734375,13068.953125,5214.00146484375,16812.970703125,6785.65478515625,56863.59765625
2021-01-11,64041.55859375,12748.15625,5096.38427734375,16672.1484375,6702.76904296875,56514.90625
2021-01-12,63878.1796875,12951.392578125,5111.3359375,16813.970703125,6673.80810546875,55385.7734375
2021-01-13,63965.56640625,12915.529296875,4973.7841796875,17012.720703125,6677.80322265625,55574.29296875
2021-01-14,66642.953125,12752.1416015625,4917.96630859375,17078.63671875,6491.06103515625,56163.27734375
2021-01-15,67287.84375,12769.078125,4923.94775390625,16968.775390625,6448.11962890625,54255.67578125
2021-01-18,68161.3125,12787.0107421875,4909.99267578125,16787.005859375,6372.224609375,54002.68359375
2021-01-19,68989.1796875,12930.470703125,4991.7265625,17179.51171875,6340.26806640625,52275.79296875
2021-01-20,69989.015625,12809.927734375,4940.890625,16948.80078125,6528.009765625,53063.05859375
2021-01-21,69989.015625,12839.814453125,4918.96337890625,16473.39453125,6543.98779296875,53417.6171875
2021-01-22,71268.828125,12424.373046875,4801.34619140625,16129.826171875,6424.15283203125,52664.546875
2021-01-25,75741.7265625,12186.2666015625,4670.77294921875,15697.3671875,6487.06591796875,51235.55859375
2021-01-26,71988.703125,12427.359375,4751.5087890625,15175.01953125,6419.16015625,50932.75
2021-01-27,70688.9140625,12626.61328125,4774.43408203125,14912.3486328125,6463.099609375,47720.21875
2021-01-28,70228.9921875,12800.958984375,4836.232421875,15129.0771484375,6317.29931640625,49538.9375
2021-01-29,69549.0859375,12542.9287109375,4762.4736328125,16478.390625,6251.390625,48886.4609375
2021-02-01,70638.9140625,12429.353515625,4694.69384765625,16374.5205078125,6144.53759765625,50400.43359375
2021-02-02,71288.8203125,12826.861328125,4844.20654296875,16796.994140625,6188.4775390625,48408.828125
2021-02-03,71828.734375,12902.5771484375,4889.06103515625,18776.517578125,6321.29443359375,48500.65234375
2021-02-04,71925.3359375,13399.7119140625,5048.541015625,19648.42578125,6605.90234375,48551.4375
2021-02-05,71355.8125,13833.0830078125,5188.0859375,19501.607421875,6978.38916015625,49341.62890625
2021-02-08,71788.734375,13605.9365234375,5082.43017578125,19975.015625,6856.55712890625,51657.5078125
2021-02-09,71828.3359375,13494.3564453125,5033.58935546875,19812.21875,7122.19189453125,51193.55078125
2021-02-10,73234.7109375,13549.1494140625,5025.61474609375,20149.796875,7222.0537109375,53884.50390625
2021-02-11,74185.15625,13656.748046875,5013.65478515625,19606.478515625,7060.2763671875,52293.37109375
2021-02-12,74208.3515625,14074.1796875,5165.16015625,19998.984375,7435.759765625,52076.53515625
2021-02-15,74699.484375,13963.595703125,5185.09521484375,20295.6171875,7543.61083984375,54737.21875
2021-02-16,73973.1953125,13878.9130859375,5152.20263671875,20937.8125,7464.7197265625,55525.44921875
2021-02-17,76227.2421875,13532.212890625,5097.38134765625,19975.015625,7118.19677734375,56134.9453125
2021-02-18,75603.140625,13433.583984375,5091.40087890625,19859.162109375,7090.2353515625,55502.0078125
2021-02-19,76685.171875,13437.568359375,5077.4462890625,20270.646484375,7260.00146484375,57351.0
2021-02-22,74818.265625,13473.4365234375,5050.5341796875,20113.84375,7257.00634765625,56880.203125
2021-02-23,71892.53125,13383.771484375,4983.751953125,19455.666015625,7213.06640625,55686.60546875
2021-02-24,71295.421875,13576.048828125,5050.5341796875,20073.892578125,7137.1708984375,56762.015625
2021-02-25,71226.4296875,13558.1171875,5065.4853515625,20235.689453125,7319.91943359375,60910.2890625
2021-02-26,70348.5625,13250.271484375,5015.6484375,18819.462890625,7259.0029296875,56734.671875
2021-03-01,72968.3515625,13570.0712890625,5139.2451171875,19475.642578125,7516.64794921875,58953.84375
2021-03-02,74268.953125,13709.546875,5188.0859375,19274.890625,7516.64794921875,60080.04296875
2021-03-03,75117.21875,13545.16796875,5212.00732421875,19036.19140625,7589.5478515625,59508.64453125
2021-03-04,72182.484375,13673.6845703125,5344.5751953125,19627.44921875,7564.58203125,59377.7578125
2021-03-05,71901.3359375,13873.9326171875,5466.17822265625,22365.02734375,7591.544921875,61131.03515625
2021-03-08,70049.0078125,13897.841796875,5437.27294921875,22626.69921875,7639.47900390625,61965.17578125
2021-03-09,71166.0390625,14016.396484375,5536.94775390625,22938.310546875,7578.5625,59643.44140625
2021-03-10,71188.828125,14261.4765625,5565.85302734375,22917.3359375,7426.77197265625,59166.78125
2021-03-11,72638.6015625,14146.90625,5546.91552734375,22686.625,8335.5205078125,60019.4921875
2021-03-12,68987.78125,13882.8984375,5520.00390625,22986.25,8676.05078125,61457.26953125
2021-03-15,67987.9453125,13376.7958984375,5467.17626953125,22748.548828125,8874.77734375,60291.02734375
2021-03-16,68389.265625,12992.2412109375,5367.50048828125,22485.876953125,9108.45703125,59603.390625
2021-03-17,67659.796875,12896.5986328125,5280.78369140625,22526.826171875,8925.7080078125,57414.234375
2021-03-18,67912.1484375,12761.111328125,5246.89404296875,22502.85546875,8706.0107421875,57986.71875
2021-03-19,69060.375,12566.8359375,5171.14111328125,21637.9375,8751.9462890625,56243.84375
2021-03-23,69945.0390625,12163.3525390625,5021.62890625,20834.939453125,8538.240234375,54213.75
2021-03-24,69417.7265625,12227.11328125,5008.67041015625,21188.5,8496.298828125,55472.05859375
2021-03-25,68867.0078125,12165.345703125,4999.69970703125,20725.078125,8498.2958984375,54227.43359375
2021-03-26,70528.9453125,12530.9716796875,5068.4755859375,21837.6875,8690.0322265625,57681.9140625
2021-03-29,70918.671875,12742.1787109375,5279.787109375,21696.86328125,8817.8564453125,56703.01953125
2021-03-30,70798.8984375,12847.783203125,5234.0263671875,21691.869140625,8804.875,57063.51171875
2021-03-31,70623.125,12496.103515625,5146.2939453125,21143.5546875,8673.0556640625,56736.234375
2021-04-01,74368.34375,12375.5556640625,5094.45263671875,22215.21484375,8536.244140625,56998.05078125
2021-04-06,73379.09375,12411.4189453125,5103.42431640625,21954.5390625,8867.7880859375,58607.0859375
2021-04-07,69689.078125,12356.625,5048.5927734375,21842.681640625,8673.0556640625,58481.06640625
2021-04-08,70056.2109375,12139.4423828125,4956.87255859375,21723.830078125,8851.8095703125,59496.109375
2021-04-09,69709.0625,12283.8994140625,5013.69921875,21373.267578125,8784.90234375,60240.54296875
2021-04-12,68256.3046875,12239.0673828125,5013.69921875,21083.62890625,8931.7001953125,59215.73046875
2021-04-13,70077.40625,12161.359375,5051.58251953125,22485.876953125,9347.12890625,59406.23046875
2021-04-14,70911.875,11942.5390625,5095.44921875,23413.71484375,9281.2177734375,60940.03515625
2021-04-15,70848.8828125,12237.490234375,5214.087890625,23185.001953125,9242.271484375,59952.3359375
2021-04-16,70988.8671875,12264.3916015625,5230.0380859375,23321.830078125,9265.240234375,61817.33203125
2021-04-19,69537.2890625,12183.6796875,5251.9716796875,23419.708984375,9284.2138671875,61675.67578125
2021-04-20,68268.703125,11845.8818359375,5124.36083984375,22477.888671875,9138.4150390625,60086.18359375
2021-04-21,67762.15625,11748.2275390625,5056.56787109375,23320.83203125,9373.091796875,59607.4765625
2021-04-22,67944.1484375,11759.1884765625,5034.63427734375,23404.7265625,9109.4541015625,59412.0859375
2021-04-23,68432.6640625,11645.591796875,5034.63427734375,23900.107421875,9166.3759765625,60428.12109375
2021-04-26,67257.84375,11777.125,5043.60791015625,23876.13671875,9084.4892578125,61802.68359375
2021-04-28,67419.421875,11939.5478515625,5140.3125,25099.607421875,9221.30078125,62131.90234375
2021-04-29,66516.5703125,12150.7978515625,5305.80712890625,25075.63671875,9194.337890625,61195.99609375
2021-04-30,66197.8203125,11759.1884765625,5088.470703125,24369.521484375,9149.400390625,60415.4140625
2021-05-03,66209.6171875,11473.2060546875,4974.81787109375,23820.208984375,8818.85546875,60319.66796875
2021-05-04,64926.4140625,11400.4638671875,4939.92333984375,23809.21875,8866.7890625,60662.58203125
2021-05-05,64789.8359375,11758.1943359375,5107.4130859375,24439.431640625,9889.380859375,63306.203125
2021-05-06,65757.6953125,11998.33984375,5228.04541015625,24017.958984375,9753.5673828125,62951.57421875
2021-05-07,66742.53125,12081.04296875,5308.798828125,24038.93359375,9633.732421875,65064.70703125
2021-05-10,64662.2578125,12099.9775390625,5352.66455078125,24019.958984375,9556.8388671875,65846.2734375
2021-05-11,63481.84375,12017.2705078125,5369.61279296875,23670.39453125,9516.8935546875,64966.03515625
2021-05-12,62467.8046875,12007.306640625,5368.615234375,23921.080078125,9789.517578125,66207.7265625
2021-05-13,60401.52734375,11952.5029296875,5267.92333984375,23664.40234375,9591.7900390625,63463.48828125
2021-05-14,60318.13671875,12162.75390625,5311.7890625,23670.39453125,9591.7900390625,63201.67578125
2021-05-17,61320.3828125,12072.078125,5213.08984375,23420.708984375,9638.7255859375,64224.53515625
2021-05-18,60275.74609375,12192.646484375,5222.06298828125,23149.048828125,9541.8603515625,64342.7421875
2021-05-19,59665.63671875,12038.197265625,5176.20263671875,22362.03125,9597.7822265625,60655.74609375
2021-05-20,60820.859375,12080.0498046875,5268.9189453125,22036.4375,9460.970703125,60694.82421875
2021-05-21,60318.53515625,12181.6875,5349.67431640625,21986.5,9486.9345703125,60575.62890625
2021-05-24,60140.56640625,12165.744140625,5319.7646484375,22272.14453125,9590.7919921875,60514.08984375
2021-05-25,61037.421875,12476.6376953125,5474.29248046875,22079.384765625,9409.0419921875,59251.875
2021-05-26,60574.5,12656.9970703125,5453.35693359375,22284.12890625,9744.580078125,58249.5234375
2021-05-27,59590.65625,12876.2177734375,5566.0126953125,22471.892578125,9783.5263671875,60346.0625
2021-05-28,60705.87890625,13266.8291015625,5629.81884765625,22429.9453125,10124.0576171875,59830.22265625
2021-05-31,60989.23828125,13519.9287109375,5588.94384765625,22364.029296875,9930.3251953125,60648.91015625
